time,partial_pressure_of_carbon_dioxide_in_sea_water_profiler_depth_enabled,partial_pressure_of_carbon_dioxide_in_sea_water_profiler_depth_enabled_qc_agg,z
UTC,microatm,,m
2015-02-23T01:05:00Z,1176.9644471553,4,-185.0
2015-02-23T02:05:00Z,1149.5095770762,4,-184.0
2015-02-23T03:05:00Z,1118.256806579,4,-184.0
2015-02-23T04:05:00Z,1106.9311961086,4,-183.0
2015-02-23T05:05:00Z,1103.4762317629,4,-183.0
2015-02-23T06:05:00Z,1210.7661034426,4,-183.0
2015-02-23T07:05:00Z,1212.1826248702,4,-184.0
2015-02-23T08:05:00Z,1240.4203785021,4,-184.0
2015-02-23T09:05:00Z,1232.1564327417,4,-185.0
2015-02-23T10:05:00Z,1194.2002481789,4,-185.0
2015-02-23T11:05:00Z,1186.7976469482,4,-185.0
2015-02-23T12:05:00Z,1198.5231089988,4,-185.0
2015-02-23T13:05:00Z,1201.4928697482,4,-185.0
2015-02-23T14:05:00Z,1185.3211511397,4,-185.0
2015-02-23T15:05:00Z,1166.0330387911,4,-184.0
2015-02-23T16:05:00Z,1128.6238910485,4,-184.0
2015-02-23T17:05:00Z,1114.6584987894,4,-183.0
2015-02-23T18:05:00Z,1115.6968023197,4,-183.0
2015-02-23T19:05:00Z,1101.1482225044,4,-183.0
2015-02-23T20:05:00Z,656.5695346412,1,-64.0
2015-02-23T21:05:00Z,577.7360775977,1,-101.0
2015-02-23T22:05:00Z,1069.3719054991,4,-184.0
2015-02-23T23:05:00Z,734.5901764842,1,-96.0
2015-02-24T00:05:00Z,524.6772635813,1,-78.0
2015-02-24T01:05:00Z,1013.4027650564,4,-185.0
2015-02-24T02:05:00Z,834.4456397645,1,-128.0
2015-02-24T03:05:00Z,526.9896731153,1,-59.0
2015-02-24T04:05:00Z,979.0013673901,1,-159.0
2015-02-24T05:05:00Z,1097.2271923233,4,-160.0
2015-02-24T06:05:00Z,527.863083205,1,-45.0
2015-02-24T07:05:00Z,713.3550919756,1,-138.0
2015-02-24T08:05:00Z,1020.3838286334,4,-184.0
2015-02-24T09:05:00Z,542.2621227379,1,-23.0
2015-02-24T10:05:00Z,695.3468554516,1,-124.0
2015-02-24T11:05:00Z,1062.8822354242,4,-185.0
2015-02-24T12:05:00Z,584.0146202118,1,-54.0
2015-02-24T13:05:00Z,576.6532745123,1,-100.0
2015-02-24T14:05:00Z,1034.7271880526,4,-185.0
2015-02-24T15:05:00Z,709.6207253541,1,-85.0
2015-02-24T16:05:00Z,526.5573853591,1,-86.0
2015-02-24T17:05:00Z,1069.728872868,4,-184.0
2015-02-24T18:05:00Z,810.5024321819,1,-116.0
2015-02-24T19:05:00Z,531.4902139274,1,-66.0
2015-02-24T20:05:00Z,1031.6830694739,4,-166.0
2015-02-24T21:05:00Z,1210.924921622,4,-156.0
2015-02-24T22:05:00Z,553.3344960735,1,-45.0
2015-02-24T23:05:00Z,895.6692703518,1,-144.0
2015-02-25T00:05:00Z,1107.7684688969,4,-185.0
2015-02-25T01:05:00Z,562.5997030164,1,-28.0
2015-02-25T02:05:00Z,643.5634315516,1,-123.0
2015-02-25T03:05:00Z,999.7391239029,1,-184.0
2015-02-25T04:05:00Z,576.5836449645,1,-51.0
2015-02-25T05:05:00Z,590.3277244797,1,-100.0
2015-02-25T06:05:00Z,1021.7965042014,4,-184.0
2015-02-25T07:05:00Z,611.2651872191,1,-81.0
2015-02-25T08:05:00Z,520.8116236473,1,-89.0
2015-02-25T09:05:00Z,1175.8098975796,4,-184.0
2015-02-25T10:05:00Z,878.367720325,1,-113.0
2015-02-25T11:05:00Z,548.4227285074,1,-66.0
2015-02-25T12:05:00Z,950.5469629534,1,-170.0
2015-02-25T13:05:00Z,1141.079761276,4,-148.0
2015-02-25T14:05:00Z,553.728223582,1,-49.0
2015-02-25T15:05:00Z,842.3139268594,1,-147.0
2015-02-25T16:05:00Z,1197.620660379,4,-183.0
2015-02-25T17:05:00Z,567.0776857746,1,-33.0
2015-02-25T18:05:00Z,662.9283656085,1,-123.0
2015-02-25T19:05:00Z,1026.6145090638,4,-183.0
2015-02-25T20:05:00Z,1089.9796552725,4,-183.0
2015-02-25T21:05:00Z,1176.7185588546,4,-183.0
2015-02-25T22:05:00Z,1245.5711824152,4,-184.0
2015-02-25T23:05:00Z,1201.659027606,4,-184.0
2015-02-26T00:05:00Z,1218.7434428647,4,-181.0
2015-02-26T01:05:00Z,585.3879979352,1,-34.0
2015-02-26T02:05:00Z,687.9573301145,1,-123.0
2015-02-26T03:05:00Z,1140.2899212742,4,-184.0
2015-02-26T04:05:00Z,1298.5890998942,4,-184.0
2015-02-26T05:05:00Z,1384.5731447414,4,-184.0
2015-02-26T06:05:00Z,1425.6385286093,4,-184.0
2015-02-26T07:05:00Z,1383.5234038365,4,-184.0
2015-02-26T08:05:00Z,1380.6866070931,4,-181.0
2015-02-26T09:05:00Z,590.9917129085,1,-34.0
2015-02-26T10:05:00Z,727.5388852103,1,-125.0
2015-02-26T11:05:00Z,1061.2114912824,4,-184.0
2015-02-26T12:05:00Z,1133.1575238374,4,-185.0
2015-02-26T13:05:00Z,1186.8035520032,4,-185.0
2015-02-26T14:05:00Z,1183.7258007479,4,-185.0
2015-02-26T15:05:00Z,1173.5955337409,4,-185.0
2015-02-26T16:05:00Z,1177.1264987843,4,-181.0
2015-02-26T17:05:00Z,573.6254979125,1,-29.0
2015-02-26T18:05:00Z,666.6789385313,1,-30.0
2015-02-26T19:05:00Z,1035.9540912081,4,-32.0
2015-02-26T21:05:00Z,938.4432627685,1,-35.0
2015-02-26T22:05:00Z,1226.0204027727,4,-37.0
2015-02-26T23:05:00Z,1383.877902339,4,-38.0
2015-02-27T00:05:00Z,1389.3174845672,4,-40.0
2015-02-27T01:05:00Z,1327.4494505403,4,-42.0
2015-02-27T02:05:00Z,1281.6240993645,4,-43.0
2015-02-27T03:05:00Z,1251.4519103634,4,-45.0
2015-02-27T04:05:00Z,1206.4068575416,4,-47.0
2015-02-27T05:05:00Z,1166.8981170265,4,-48.0
2015-02-27T06:05:00Z,1153.0450431229,4,-50.0
2015-02-27T07:05:00Z,1154.7713690178,4,-52.0
2015-02-27T08:05:00Z,1316.9329567726,4,-53.0
2015-02-27T09:05:00Z,1335.3773269451,4,-55.0
2015-02-27T10:05:00Z,1341.129838337,4,-56.0
2015-02-27T11:05:00Z,1421.6779162842,4,-58.0
2015-02-27T12:05:00Z,1449.0794889331,4,-60.0
2015-02-27T13:05:00Z,1307.9220262332,4,-61.0
2015-02-27T14:05:00Z,1369.1297425429,4,-63.0
2015-02-27T15:05:00Z,1294.6822015645,4,-65.0
2015-02-27T16:05:00Z,1299.3671822067,4,-66.0
2015-02-27T17:05:00Z,1299.2990416621,4,-68.0
2015-02-27T18:05:00Z,1295.9293886324,4,-70.0
2015-02-27T19:05:00Z,1213.5164507282,4,-71.0
2015-02-27T20:05:00Z,1207.899288418,4,-73.0
2015-02-27T21:05:00Z,1196.3899028041,4,-74.0
2015-02-27T22:05:00Z,1265.0965654505,4,-76.0
2015-02-27T23:05:00Z,1376.1409430526,4,-78.0
2015-02-28T00:05:00Z,1417.3331464647,4,-79.0
2015-02-28T01:05:00Z,1374.3193187158,4,-81.0
2015-02-28T02:05:00Z,1261.8260499704,4,-83.0
2015-02-28T03:05:00Z,1204.7565628847,4,-84.0
2015-02-28T04:05:00Z,1215.5101745259,4,-86.0
2015-02-28T05:05:00Z,1320.920491805,2,-88.0
2015-02-28T05:05:00Z,1320.920491805,4,-87.0
2015-02-28T06:05:00Z,1353.9032976985,4,-89.0
2015-02-28T07:05:00Z,1350.2390402681,4,-91.0
2015-02-28T08:05:00Z,1361.2898352023,4,-92.0
2015-02-28T09:05:00Z,1255.284427893,4,-94.0
2015-02-28T10:05:00Z,1233.751026108,4,-96.0
2015-02-28T11:05:00Z,1267.8318036373,4,-97.0
2015-02-28T12:05:00Z,1386.3311336155,4,-99.0
2015-02-28T13:05:00Z,1381.9486906456,4,-101.0
2015-02-28T14:05:00Z,1324.0030908272,4,-102.0
2015-02-28T15:05:00Z,1231.7603947741,4,-104.0
2015-02-28T16:05:00Z,1188.839716699,4,-105.0
2015-02-28T17:05:00Z,1198.616899805,4,-107.0
2015-02-28T18:05:00Z,1184.0385424518,4,-109.0
2015-02-28T19:05:00Z,1169.3672667873,4,-110.0
2015-02-28T20:05:00Z,1256.0111710766,4,-112.0
2015-02-28T21:05:00Z,1345.8093864868,4,-114.0
2015-02-28T22:05:00Z,1415.3996396625,4,-115.0
2015-02-28T23:05:00Z,1386.287496178,4,-117.0
2015-03-01T00:05:00Z,1490.350111784,4,-119.0
2015-03-01T01:05:00Z,1445.1249807517,4,-120.0
2015-03-01T02:05:00Z,1341.2174726344,4,-122.0
2015-03-01T03:05:00Z,1235.9548120788,4,-123.0
2015-03-01T04:05:00Z,1222.5600557125,4,-125.0
2015-03-01T05:05:00Z,1216.2018160357,4,-127.0
2015-03-01T06:05:00Z,1188.9144731404,4,-128.0
2015-03-01T07:05:00Z,1186.2607498091,4,-130.0
2015-03-01T08:05:00Z,1198.032220618,4,-132.0
2015-03-01T09:05:00Z,1186.3678483387,4,-133.0
2015-03-01T10:05:00Z,1334.8331615341,4,-135.0
2015-03-01T11:05:00Z,1364.7177880473,4,-137.0
2015-03-01T12:05:00Z,1417.4686766356,4,-138.0
2015-03-01T13:05:00Z,1445.5643529387,4,-140.0
2015-03-01T14:05:00Z,1416.5084253095,4,-141.0
2015-03-01T15:05:00Z,1329.1877593493,4,-143.0
2015-03-01T16:05:00Z,1363.0518558659,4,-145.0
2015-03-01T17:05:00Z,1350.2837421848,4,-146.0
2015-03-01T18:05:00Z,1287.4917765577,4,-148.0
2015-03-01T19:05:00Z,1246.402048897,4,-150.0
2015-03-01T20:05:00Z,1287.2561679562,4,-151.0
2015-03-01T21:05:00Z,1242.5666003907,4,-153.0
2015-03-01T22:05:00Z,1203.6375366272,4,-155.0
2015-03-01T23:05:00Z,1201.908935326,4,-156.0
2015-03-02T00:05:00Z,1312.6662838507,4,-158.0
2015-03-02T01:05:00Z,1401.65569448,4,-159.0
2015-03-02T02:05:00Z,1406.1054469444,4,-161.0
2015-03-02T03:05:00Z,1401.7740586366,4,-163.0
2015-03-02T04:05:00Z,1306.5397314344,4,-164.0
2015-03-02T05:05:00Z,1226.1963332008,4,-166.0
2015-03-02T06:05:00Z,1282.5459796081,4,-168.0
2015-03-02T07:05:00Z,1263.9026075686,4,-169.0
2015-03-02T08:05:00Z,1204.8913738161,4,-171.0
2015-03-02T09:05:00Z,1288.6139987836,4,-172.0
2015-03-02T10:05:00Z,1272.9573683878,4,-174.0
2015-03-02T11:05:00Z,1292.1081989409,4,-176.0
2015-03-02T12:05:00Z,1274.4529661591,4,-177.0
2015-03-02T13:05:00Z,1347.1060553646,4,-179.0
2015-03-02T14:05:00Z,1370.7086343606,4,-181.0
2015-03-02T15:05:00Z,1366.4599069156,4,-182.0
2015-03-02T16:05:00Z,1360.2054954588,4,-184.0
2015-03-02T17:05:00Z,1317.3149309423,4,-186.0
2015-03-02T18:05:00Z,1331.2498772773,4,-187.0
2015-03-02T19:05:00Z,1363.9066838778,4,-189.0
2015-03-02T20:05:00Z,1369.9556384459,4,-190.0
2015-03-02T21:05:00Z,1322.6973666738,4,-190.0
2015-03-02T22:05:00Z,1315.0684906517,4,-190.0
2015-03-02T23:05:00Z,1354.0188265111,4,-189.0
2015-03-03T00:05:00Z,1371.6408065306,4,-189.0
2015-03-03T01:05:00Z,1401.0150025343,4,-189.0
2015-03-03T02:05:00Z,1377.9353749527,4,-189.0
2015-03-03T03:05:00Z,1356.7836436823,4,-189.0
2015-03-03T04:05:00Z,1335.0143240035,4,-189.0
2015-03-03T05:05:00Z,1281.8407495701,4,-190.0
2015-03-03T06:05:00Z,1308.6770629995,4,-190.0
2015-03-03T07:05:00Z,1296.2814564603,4,-190.0
2015-03-03T08:05:00Z,1365.3758878999,4,-190.0
2015-03-03T09:05:00Z,1357.8763582087,4,-190.0
2015-03-03T10:05:00Z,1354.7674325555,4,-190.0
2015-03-03T11:05:00Z,1362.6942846862,4,-190.0
2015-03-03T12:05:00Z,1312.0579450989,4,-189.0
2015-03-03T13:05:00Z,1350.3694849302,4,-189.0
2015-03-03T14:05:00Z,1371.1209384034,4,-189.0
2015-03-03T15:05:00Z,1378.6431469497,4,-190.0
2015-03-03T16:05:00Z,1354.5824967625,4,-190.0
2015-03-03T17:05:00Z,1273.8906164374,4,-190.0
2015-03-03T18:05:00Z,1250.0446837207,4,-191.0
2015-03-03T19:05:00Z,1249.0483258612,4,-191.0
2015-03-03T20:05:00Z,1325.0027173281,4,-191.0
2015-03-03T21:05:00Z,1284.3766045265,4,-190.0
2015-03-03T22:05:00Z,1313.0785494216,4,-190.0
2015-03-03T23:05:00Z,1312.9522826961,4,-189.0
2015-03-04T00:05:00Z,1304.2607172594,4,-189.0
2015-03-04T01:05:00Z,1296.4191639944,4,-189.0
2015-03-04T02:05:00Z,1330.9261465122,4,-189.0
2015-03-04T03:05:00Z,1353.6915682458,4,-189.0
2015-03-04T04:05:00Z,1327.8673565841,4,-189.0
2015-03-04T05:05:00Z,1274.0704665354,4,-190.0
2015-03-04T06:05:00Z,1287.4675124453,4,-190.0
2015-03-04T07:05:00Z,1275.4804323319,4,-190.0
2015-03-04T08:05:00Z,1302.7208111971,4,-191.0
2015-03-04T09:05:00Z,1296.3981363003,4,-190.0
2015-03-04T10:05:00Z,1291.3639886959,4,-190.0
2015-03-04T11:05:00Z,1301.0704484228,4,-190.0
2015-03-04T12:05:00Z,1320.3806491279,4,-189.0
2015-03-04T13:05:00Z,1318.158217141,4,-189.0
2015-03-04T14:05:00Z,1377.7464771884,4,-189.0
2015-03-04T15:05:00Z,1369.6105000828,4,-189.0
2015-03-04T16:05:00Z,1341.7046557926,4,-190.0
2015-03-04T17:05:00Z,1402.7915797401,4,-190.0
2015-03-04T18:05:00Z,1415.0465475483,4,-190.0
2015-03-04T19:05:00Z,1342.8451203375,4,-191.0
2015-03-04T20:05:00Z,604.9120972932,1,-43.0
2015-03-04T21:05:00Z,716.5305583537,1,-134.0
2015-03-04T22:05:00Z,1037.9252902021,4,-184.0
2015-03-04T23:05:00Z,1194.0058285627,4,-184.0
2015-03-05T00:05:00Z,1258.0322872342,4,-183.0
2015-03-05T01:05:00Z,1325.4139371428,4,-183.0
2015-03-05T02:05:00Z,1325.9440324199,4,-183.0
2015-03-05T03:05:00Z,1351.6857743086,4,-165.0
2015-03-05T04:05:00Z,591.1483194963,1,-55.0
2015-03-05T05:05:00Z,867.7049876797,1,-159.0
2015-03-05T06:05:00Z,1134.7461947694,4,-184.0
2015-03-05T07:05:00Z,1198.7545560134,4,-185.0
2015-03-05T08:05:00Z,1260.0084116547,4,-185.0
2015-03-05T09:05:00Z,1280.8719076062,4,-185.0
2015-03-05T10:05:00Z,1230.5188276901,4,-185.0
2015-03-05T11:05:00Z,986.1865862095,1,-132.0
2015-03-05T12:05:00Z,543.1729139035,1,-77.0
2015-03-05T13:05:00Z,932.6949546923,1,-184.0
2015-03-05T14:05:00Z,1161.5917316778,4,-183.0
2015-03-05T15:05:00Z,1241.7138415305,4,-183.0
2015-03-05T16:05:00Z,1299.002356311,4,-184.0
2015-03-05T17:05:00Z,1322.1730040904,4,-184.0
2015-03-05T18:05:00Z,1309.3717224525,4,-184.0
2015-03-05T19:05:00Z,898.2635897598,1,-101.0
2015-03-05T20:05:00Z,613.3123224902,1,-89.0
2015-03-05T22:05:00Z,901.7966938549,1,-185.0
2015-03-05T23:05:00Z,1044.2103343614,4,-184.0
2015-03-06T00:05:00Z,1101.1059540829,4,-184.0
2015-03-06T01:05:00Z,1180.766476826,4,-183.0
2015-03-06T02:05:00Z,1264.8291971097,4,-183.0
2015-03-06T03:05:00Z,658.8496047401,1,-70.0
2015-03-06T04:05:00Z,633.8882831296,1,-111.0
2015-03-06T05:05:00Z,1138.1972913145,4,-184.0
2015-03-06T06:05:00Z,1205.0498511611,4,-184.0
2015-03-06T07:05:00Z,1285.0819659059,4,-185.0
2015-03-06T08:05:00Z,1330.482513619,4,-185.0
2015-03-06T09:05:00Z,1336.9936051522,4,-185.0
2015-03-06T10:05:00Z,1361.3628005964,4,-185.0
2015-03-06T11:05:00Z,622.3227528431,1,-39.0
2015-03-06T12:05:00Z,730.4176050458,1,-126.0
2015-03-06T13:05:00Z,1002.8397131899,4,-184.0
2015-03-06T14:05:00Z,1117.874696202,4,-183.0
2015-03-06T15:05:00Z,1292.7032157832,4,-183.0
2015-03-06T16:05:00Z,1353.2041095418,4,-183.0
2015-03-06T17:05:00Z,1377.3493168791,4,-184.0
2015-03-06T18:05:00Z,1382.2150844896,4,-180.0
2015-03-06T19:05:00Z,1111.6363022739,4,-154.0
2015-03-06T20:05:00Z,1272.2442876143,4,-180.0
2015-03-06T21:05:00Z,581.7583750136,1,-41.0
2015-03-06T22:05:00Z,763.5789270143,1,-143.0
2015-03-06T23:05:00Z,1165.0213240036,4,-184.0
2015-03-07T00:05:00Z,1201.3275458024,4,-184.0
2015-03-07T01:05:00Z,1241.2170924863,4,-184.0
2015-03-07T02:05:00Z,1303.8221536165,4,-183.0
2015-03-07T03:05:00Z,1340.7783225731,4,-183.0
2015-03-07T04:05:00Z,1241.1592257441,4,-152.0
2015-03-07T05:05:00Z,582.2148763159,1,-63.0
2015-03-07T06:05:00Z,890.6659358719,1,-156.0
2015-03-07T07:05:00Z,1182.14050513,4,-184.0
2015-03-07T08:05:00Z,1288.1986224258,4,-185.0
2015-03-07T09:05:00Z,1329.0925077499,4,-185.0
2015-03-07T10:05:00Z,1337.1462675372,4,-185.0
2015-03-07T11:05:00Z,1335.6666343078,4,-185.0
2015-03-07T12:05:00Z,981.6553764513,1,-124.0
2015-03-07T13:05:00Z,552.2718902876,1,-73.0
2015-03-07T14:05:00Z,941.174530081,1,-183.0
2015-03-07T15:05:00Z,1130.3088936649,4,-183.0
2015-03-07T16:05:00Z,1229.5374923553,4,-183.0
2015-03-07T17:05:00Z,1335.1225968545,4,-183.0
2015-03-07T18:05:00Z,1343.2508352341,4,-184.0
2015-03-07T19:05:00Z,1408.2208942737,4,-184.0
2015-03-07T20:05:00Z,925.1621819965,1,-98.0
2015-03-07T21:05:00Z,569.6200553497,1,-85.0
2015-03-07T22:05:00Z,1042.9932338719,4,-185.0
2015-03-07T23:05:00Z,1148.3057342743,4,-185.0
2015-03-09T08:05:00Z,40129.9875702342,4,-184.0
2015-03-09T09:05:00Z,44941.1733179151,4,-185.0
2015-03-09T10:05:00Z,12545.177147287,4,-185.0
2015-03-09T11:05:00Z,1959.6498144754,4,-140.0
2015-03-09T12:05:00Z,694.938078261,1,-62.0
2015-03-09T13:05:00Z,949.3202691851,1,-166.0
2015-03-09T14:05:00Z,1174.4066138137,4,-184.0
2015-03-09T15:05:00Z,1325.3892359138,4,-183.0
2015-03-09T16:05:00Z,1280.1363526447,4,-183.0
2015-03-09T17:05:00Z,1329.4713669747,4,-183.0
2015-03-09T18:05:00Z,1404.7663412029,4,-183.0
2015-03-09T19:05:00Z,1130.9713732949,4,-114.0
2015-03-09T20:05:00Z,619.3558780732,1,-79.0
2015-03-09T21:05:00Z,1123.0163141716,4,-184.0
2015-03-09T22:05:00Z,1273.6486194505,4,-185.0
2015-03-09T23:05:00Z,1322.3289308044,4,-185.0
2015-03-10T00:05:00Z,1365.3259168082,4,-185.0
2015-03-10T01:05:00Z,1382.1418499064,4,-184.0
2015-03-10T02:05:00Z,1302.6626503356,4,-184.0
2015-03-10T03:05:00Z,827.8377471381,1,-87.0
2015-03-10T04:05:00Z,577.7653334508,1,-96.0
2015-03-10T05:05:00Z,1093.0607102929,4,-183.0
2015-03-10T06:05:00Z,1193.4694886251,4,-183.0
2015-03-10T07:05:00Z,1368.492979343,4,-184.0
2015-03-10T08:05:00Z,1470.7107360206,4,-184.0
2015-03-10T09:05:00Z,1487.5601317854,4,-185.0
2015-03-10T10:05:00Z,1420.2516177395,4,-185.0
2015-03-10T11:05:00Z,789.2435783893,1,-63.0
2015-03-10T12:05:00Z,695.2706403814,1,-107.0
2015-03-10T13:05:00Z,1135.9434142972,4,-184.0
2015-03-10T14:05:00Z,1126.4806767454,4,-184.0
2015-03-10T15:05:00Z,1219.9762228948,4,-184.0
2015-03-10T16:05:00Z,1256.1201089878,4,-183.0
2015-03-10T17:05:00Z,1260.3647869393,4,-183.0
2015-03-10T18:05:00Z,1303.6896206719,4,-183.0
2015-03-10T19:05:00Z,643.5492616971,1,-39.0
2015-03-10T20:05:00Z,737.9947619812,1,-119.0
2015-03-10T21:05:00Z,1221.8050269477,4,-184.0
2015-03-10T22:05:00Z,1350.9994715224,4,-184.0
2015-03-10T23:05:00Z,1445.0507378653,4,-185.0
2015-03-11T00:05:00Z,1442.3179663812,4,-185.0
2015-03-11T01:05:00Z,1332.5300049396,4,-184.0
2015-03-11T02:05:00Z,1190.939576796,4,-184.0
2015-03-11T03:05:00Z,603.5969136151,1,-40.0
2015-03-11T04:05:00Z,766.1142331559,1,-142.0
2015-03-11T05:05:00Z,1109.1367571986,4,-183.0
2015-03-11T06:05:00Z,1204.0541522037,4,-183.0
2015-03-11T07:05:00Z,1296.7783876202,4,-184.0
2015-03-11T08:05:00Z,1438.8007604551,4,-184.0
2015-03-11T09:05:00Z,1487.6818964163,4,-185.0
2015-03-11T10:05:00Z,1433.5244700129,4,-157.0
2015-03-11T11:05:00Z,605.1898075707,1,-53.0
2015-03-11T12:05:00Z,952.4854367698,1,-155.0
2015-03-11T13:05:00Z,1160.8650432036,4,-185.0
2015-03-11T14:05:00Z,1225.143713021,4,-184.0
2015-03-11T15:05:00Z,1210.889662381,4,-184.0
2015-03-11T16:05:00Z,1177.3509097393,4,-183.0
2015-03-11T17:05:00Z,1216.3051459138,4,-183.0
2015-03-11T18:05:00Z,1012.3205683667,4,-130.0
2015-03-11T19:05:00Z,566.5736946863,1,-74.0
2015-03-11T20:05:00Z,1030.3758707333,4,-183.0
2015-03-11T21:05:00Z,1259.9072293614,4,-184.0
2015-03-11T22:05:00Z,1355.0578457335,4,-184.0
2015-03-11T23:05:00Z,1430.5434367152,4,-184.0
2015-03-12T00:05:00Z,1392.2342603648,4,-184.0
2015-03-12T01:05:00Z,1359.2795819602,4,-184.0
2015-03-12T02:05:00Z,979.3943660808,1,-103.0
2015-03-12T03:05:00Z,591.8758477584,1,-84.0
2015-03-12T04:05:00Z,1032.5514865337,4,-184.0
2015-03-12T05:05:00Z,1103.390475407,4,-184.0
2015-03-12T06:05:00Z,1149.8041233711,4,-184.0
2015-03-12T07:05:00Z,1316.2575860778,4,-184.0
2015-03-12T08:05:00Z,1403.5153948664,4,-184.0
2015-03-12T09:05:00Z,1463.4848535193,4,-184.0
2015-03-12T10:05:00Z,834.2763157969,1,-78.0
2015-03-12T11:05:00Z,637.8897678269,1,-96.0
2015-03-12T12:05:00Z,1046.3002576598,4,-185.0
2015-03-12T13:05:00Z,1128.3942516071,4,-185.0
2015-03-12T14:05:00Z,1269.3986151193,4,-185.0
2015-03-12T15:05:00Z,1347.5156310293,4,-184.0
2015-03-12T16:05:00Z,1367.657961398,4,-184.0
2015-03-12T17:05:00Z,1373.0226130223,4,-183.0
2015-03-12T18:05:00Z,655.4788438544,1,-52.0
2015-03-12T19:05:00Z,634.997438293,1,-118.0
2015-03-12T20:05:00Z,1157.8360101868,4,-183.0
2015-03-12T21:05:00Z,1279.11847934,4,-183.0
2015-03-12T22:05:00Z,1407.298955407,4,-184.0
2015-03-12T23:05:00Z,1411.098861911,4,-184.0
2015-03-13T00:05:00Z,1337.8822528559,4,-184.0
2015-03-13T01:05:00Z,1312.3866497881,4,-184.0
2015-03-13T02:05:00Z,619.3918930975,1,-35.0
2015-03-13T03:05:00Z,693.0155986022,1,-108.0
2015-03-13T04:05:00Z,658.6277200453,1,-107.0
2015-03-13T05:05:00Z,528.2199763479,1,-62.0
2015-03-13T06:05:00Z,773.4498844282,1,-155.0
2015-03-13T07:05:00Z,1123.0037080138,4,-184.0
2015-03-13T08:05:00Z,1314.4269352959,4,-184.0
2015-03-13T09:05:00Z,1443.0273657052,4,-184.0
2015-03-13T10:05:00Z,1493.5365275715,4,-184.0
2015-03-13T11:05:00Z,1472.1540994592,4,-185.0
2015-03-13T12:05:00Z,1155.4493357763,4,-122.0
2015-03-13T13:05:00Z,601.4982012275,1,-73.0
2015-03-13T14:05:00Z,1049.2267075921,4,-185.0
2015-03-13T15:05:00Z,1192.7155298411,4,-184.0
2015-03-13T16:05:00Z,1262.9559414439,4,-184.0
2015-03-13T17:05:00Z,1376.7199575448,4,-184.0
2015-03-13T18:05:00Z,1320.7795314911,4,-183.0
2015-03-13T19:05:00Z,1305.7306546857,4,-183.0
2015-03-13T20:05:00Z,921.2224129693,1,-95.0
2015-03-13T21:05:00Z,593.3400646188,1,-86.0
2015-03-13T22:05:00Z,1077.3543012092,4,-183.0
2015-03-13T23:05:00Z,1118.2626621887,4,-184.0
2015-03-14T00:05:00Z,1181.1618252377,4,-184.0
2015-03-14T01:05:00Z,1208.38065698,4,-184.0
2015-03-14T02:05:00Z,1252.1991391207,4,-184.0
2015-03-14T03:05:00Z,1257.2850871053,4,-184.0
2015-03-14T04:05:00Z,731.0925663519,1,-70.0
2015-03-14T05:05:00Z,609.4124900819,1,-107.0
2015-03-14T07:05:00Z,930.0764798127,1,-184.0
2015-03-14T08:05:00Z,1154.2279146616,4,-184.0
2015-03-14T09:05:00Z,1351.1805947905,4,-184.0
2015-03-14T10:05:00Z,1330.5548540233,4,-184.0
2015-03-14T11:05:00Z,1396.1584454506,4,-184.0
2015-03-14T12:05:00Z,651.2945239878,1,-46.0
2015-03-14T13:05:00Z,709.5359211709,1,-119.0
2015-03-14T14:05:00Z,1126.0440035059,4,-185.0
2015-03-14T15:05:00Z,1216.3121665854,4,-185.0
2015-03-14T16:05:00Z,1376.7819083049,4,-184.0
2015-03-14T17:05:00Z,1407.7547741504,4,-184.0
2015-03-14T18:05:00Z,1347.631649375,4,-184.0
2015-03-14T19:05:00Z,1333.1054996277,4,-183.0
2015-03-14T20:05:00Z,610.3640093396,1,-40.0
2015-03-14T21:05:00Z,750.8359225943,1,-131.0
2015-03-14T22:05:00Z,1181.8610693327,4,-183.0
2015-03-14T23:05:00Z,1343.3578831966,4,-183.0
2015-03-15T00:05:00Z,1332.060857268,4,-184.0
2015-03-15T01:05:00Z,1351.3243751638,4,-184.0
2015-03-15T02:05:00Z,1336.2155358409,4,-184.0
2015-03-15T03:05:00Z,1345.5015155261,4,-164.0
2015-03-15T04:05:00Z,596.8654698684,1,-51.0
2015-03-15T05:05:00Z,786.7348831558,1,-150.0
2015-03-15T06:05:00Z,1120.2109829126,4,-184.0
2015-03-15T07:05:00Z,1197.3073197621,4,-184.0
2015-03-15T08:05:00Z,1304.6956788631,4,-184.0
2015-03-15T09:05:00Z,1358.0249406548,4,-184.0
2015-03-15T10:05:00Z,1351.4742160573,4,-184.0
2015-03-15T11:05:00Z,1225.2200107752,4,-137.0
2015-03-15T12:05:00Z,585.1462888299,1,-62.0
2015-03-15T13:05:00Z,898.2614600866,1,-175.0
2015-03-15T14:05:00Z,1098.9984845286,4,-185.0
2015-03-15T15:05:00Z,1228.3918423832,4,-185.0
2015-03-15T16:05:00Z,1285.9839391438,4,-185.0
2015-03-15T17:05:00Z,1351.0337217751,4,-184.0
2015-03-15T18:05:00Z,1325.8344626746,4,-184.0
2015-03-15T19:05:00Z,940.7026824487,1,-110.0
2015-03-15T20:05:00Z,564.0032543538,1,-85.0
2015-03-15T21:05:00Z,1023.4656611316,4,-183.0
2015-03-15T22:05:00Z,1142.8369428002,4,-183.0
